Name,Equities,pct,id,Ranking,Sector1,Sector2,Indice
"Sumitomo Mitsui Trust Holdings, Inc.",15413900,3.61,MINEBEAMITSUMI-INC,6,Industrials,Industrial Machinery & Equipment - NEC,NIKKEI225
"Nikko Asset Management Co., Ltd.",13251900,3.1,MINEBEAMITSUMI-INC,7,Industrials,Industrial Machinery & Equipment - NEC,NIKKEI225
"The Vanguard Group, Inc.",12007656,2.81,MINEBEAMITSUMI-INC,8,Industrials,Industrial Machinery & Equipment - NEC,NIKKEI225
"Mitsubishi UFJ Financial Group, Inc.",10328561,2.42,MINEBEAMITSUMI-INC,9,Industrials,Industrial Machinery & Equipment - NEC,NIKKEI225
"Sumitomo Mitsui Financial Group, Inc.",10223000,2.39,MINEBEAMITSUMI-INC,10,Industrials,Industrial Machinery & Equipment - NEC,NIKKEI225
"Nomura Asset Management Co., Ltd.",17696900,7.91,MARUI-GROUP-CO-LTD,1,Consumer Cyclical,Department Stores - NEC,NIKKEI225
"Marui Group Co., Ltd.",8703268,3.89,MARUI-GROUP-CO-LTD,2,Consumer Cyclical,Department Stores - NEC,NIKKEI225
"Mitsubishi UFJ Financial Group, Inc.",8570900,3.83,MARUI-GROUP-CO-LTD,3,Consumer Cyclical,Department Stores - NEC,NIKKEI225
"Nikko Asset Management Co., Ltd.",8398400,3.75,MARUI-GROUP-CO-LTD,4,Consumer Cyclical,Department Stores - NEC,NIKKEI225
Daiwa Asset Management Co. Ltd.,7581893,3.39,MARUI-GROUP-CO-LTD,5,Consumer Cyclical,Department Stores - NEC,NIKKEI225
"The Vanguard Group, Inc.",6070132,2.71,MARUI-GROUP-CO-LTD,6,Consumer Cyclical,Department Stores - NEC,NIKKEI225
"Aoi Fudosan Co., Ltd.",6019000,2.69,MARUI-GROUP-CO-LTD,7,Consumer Cyclical,Department Stores - NEC,NIKKEI225
"Sumitomo Mitsui Trust Asset Management Co., Ltd.",5804300,2.6,MARUI-GROUP-CO-LTD,8,Consumer Cyclical,Department Stores - NEC,NIKKEI225
BlackRock Fund Advisors,5634484,2.52,MARUI-GROUP-CO-LTD,9,Consumer Cyclical,Department Stores - NEC,NIKKEI225
McKinley Capital Management LLC,4952400,2.21,MARUI-GROUP-CO-LTD,10,Consumer Cyclical,Department Stores - NEC,NIKKEI225
"Nomura Asset Management Co., Ltd.",17708200,6.84,CASIO-COMPUTER-CO-LTD,1,Technology,Household Electronics - NEC,NIKKEI225
"Casio Computer Co.,Ltd.",16449700,6.35,CASIO-COMPUTER-CO-LTD,2,Technology,Household Electronics - NEC,NIKKEI225
Nippon Life Insurance Co.,16235904,6.27,CASIO-COMPUTER-CO-LTD,3,Technology,Household Electronics - NEC,NIKKEI225
Casio Bros. Corp.,10000000,3.86,CASIO-COMPUTER-CO-LTD,4,Technology,Household Electronics - NEC,NIKKEI225
Daiwa Asset Management Co. Ltd.,7941493,3.07,CASIO-COMPUTER-CO-LTD,5,Technology,Household Electronics - NEC,NIKKEI225
"Nikko Asset Management Co., Ltd.",7432200,2.87,CASIO-COMPUTER-CO-LTD,6,Technology,Household Electronics - NEC,NIKKEI225
Sumitomo Mitsui Banking Pension Fund,6365000,2.46,CASIO-COMPUTER-CO-LTD,7,Technology,Household Electronics - NEC,NIKKEI225
"The Vanguard Group, Inc.",6162658,2.38,CASIO-COMPUTER-CO-LTD,8,Technology,Household Electronics - NEC,NIKKEI225
"Sumitomo Mitsui Financial Group, Inc.",5937587,2.29,CASIO-COMPUTER-CO-LTD,9,Technology,Household Electronics - NEC,NIKKEI225
"Sumitomo Mitsui Trust Asset Management Co., Ltd.",5624700,2.17,CASIO-COMPUTER-CO-LTD,10,Technology,Household Electronics - NEC,NIKKEI225
"Nomura Asset Management Co., Ltd.",9122094,5.29,KEISEI-ELECTRIC-RAILWAY-C,1,Industrials,"Passenger Transportation, Ground & Sea - NEC",NIKKEI225
"Mitsubishi UFJ Financial Group, Inc.",6076500,3.52,KEISEI-ELECTRIC-RAILWAY-C,2,Industrials,"Passenger Transportation, Ground & Sea - NEC",NIKKEI225
Nippon Life Insurance Co.,6008000,3.48,KEISEI-ELECTRIC-RAILWAY-C,3,Industrials,"Passenger Transportation, Ground & Sea - NEC",NIKKEI225
"Mizuho Financial Group, Inc.",5865000,3.4,KEISEI-ELECTRIC-RAILWAY-C,4,Industrials,"Passenger Transportation, Ground & Sea - NEC",NIKKEI225
"Oriental Land Co., Ltd.",5850000,3.39,KEISEI-ELECTRIC-RAILWAY-C,5,Industrials,"Passenger Transportation, Ground & Sea - NEC",NIKKEI225
"Sumitomo Mitsui Trust Asset Management Co., Ltd.",4846100,2.81,KEISEI-ELECTRIC-RAILWAY-C,6,Industrials,"Passenger Transportation, Ground & Sea - NEC",NIKKEI225
Daiwa Asset Management Co. Ltd.,4328796,2.51,KEISEI-ELECTRIC-RAILWAY-C,7,Industrials,"Passenger Transportation, Ground & Sea - NEC",NIKKEI225
"Nikko Asset Management Co., Ltd.",4186300,2.43,KEISEI-ELECTRIC-RAILWAY-C,8,Industrials,"Passenger Transportation, Ground & Sea - NEC",NIKKEI225
"The Vanguard Group, Inc.",3989276,2.31,KEISEI-ELECTRIC-RAILWAY-C,9,Industrials,"Passenger Transportation, Ground & Sea - NEC",NIKKEI225
Norges Bank Investment Management,3072034,1.78,KEISEI-ELECTRIC-RAILWAY-C,10,Industrials,"Passenger Transportation, Ground & Sea - NEC",NIKKEI225
"Meiji Holdings Co., Ltd.",7611200,4.98,MEIJI-HOLDINGS-CO-LTD,1,Consumer Non-Cyclical,Food Processing - NEC,NIKKEI225
"Nomura Asset Management Co., Ltd.",6898500,4.52,MEIJI-HOLDINGS-CO-LTD,2,Consumer Non-Cyclical,Food Processing - NEC,NIKKEI225
"Sumitomo Mitsui Trust Asset Management Co., Ltd.",5745740,3.76,MEIJI-HOLDINGS-CO-LTD,3,Consumer Non-Cyclical,Food Processing - NEC,NIKKEI225
"Asset Management One Co., Ltd.",5356300,3.51,MEIJI-HOLDINGS-CO-LTD,4,Consumer Non-Cyclical,Food Processing - NEC,NIKKEI225
"The Vanguard Group, Inc.",3857302,2.53,MEIJI-HOLDINGS-CO-LTD,5,Consumer Non-Cyclical,Food Processing - NEC,NIKKEI225
Nippon Life Insurance Co.,3348000,2.19,MEIJI-HOLDINGS-CO-LTD,6,Consumer Non-Cyclical,Food Processing - NEC,NIKKEI225
"Mizuho Financial Group, Inc.",3117386,2.04,MEIJI-HOLDINGS-CO-LTD,7,Consumer Non-Cyclical,Food Processing - NEC,NIKKEI225
"Resona Holdings, Inc.",3047000,2,MEIJI-HOLDINGS-CO-LTD,8,Consumer Non-Cyclical,Food Processing - NEC,NIKKEI225
Japan Agricultural Cooperatives Group,2892000,1.89,MEIJI-HOLDINGS-CO-LTD,9,Consumer Non-Cyclical,Food Processing - NEC,NIKKEI225
Daiwa Asset Management Co. Ltd.,2823494,1.85,MEIJI-HOLDINGS-CO-LTD,10,Consumer Non-Cyclical,Food Processing - NEC,NIKKEI225
"Asset Management One Co., Ltd.",71998000,4.19,MITSUI-CO-LTD,1,Industrials,Diversified Trading & Distributing,NIKKEI225
"Nomura Asset Management Co., Ltd.",62593188,3.65,MITSUI-CO-LTD,2,Industrials,Diversified Trading & Distributing,NIKKEI225
"Sumitomo Mitsui Trust Asset Management Co., Ltd.",53841400,3.14,MITSUI-CO-LTD,3,Industrials,Diversified Trading & Distributing,NIKKEI225
"The Vanguard Group, Inc.",48970315,2.85,MITSUI-CO-LTD,4,Industrials,Diversified Trading & Distributing,NIKKEI225
BlackRock Fund Advisors,48770299,2.84,MITSUI-CO-LTD,5,Industrials,Diversified Trading & Distributing,NIKKEI225
Nippon Life Insurance Co.,35070000,2.04,MITSUI-CO-LTD,6,Industrials,Diversified Trading & Distributing,NIKKEI225
Daiwa Asset Management Co. Ltd.,30523085,1.78,MITSUI-CO-LTD,7,Industrials,Diversified Trading & Distributing,NIKKEI225
"Nikko Asset Management Co., Ltd.",28670300,1.67,MITSUI-CO-LTD,8,Industrials,Diversified Trading & Distributing,NIKKEI225
"Mitsui & Co., Ltd.",26784989,1.56,MITSUI-CO-LTD,9,Industrials,Diversified Trading & Distributing,NIKKEI225
"Sumitomo Mitsui Financial Group, Inc.",25667000,1.5,MITSUI-CO-LTD,10,Industrials,Diversified Trading & Distributing,NIKKEI225
"Sumitomo Chemical Company, Limited",205634000,51.7,SUMITOMO-DAINIPPON-PHARMA,1,Healthcare,Pharmaceuticals - NEC,NIKKEI225
"Inabata & Co.,Ltd.",19282000,4.85,SUMITOMO-DAINIPPON-PHARMA,2,Healthcare,Pharmaceuticals - NEC,NIKKEI225
"Nomura Asset Management Co., Ltd.",14337192,3.6,SUMITOMO-DAINIPPON-PHARMA,3,Healthcare,Pharmaceuticals - NEC,NIKKEI225
Nippon Life Insurance Co.,7581000,1.91,SUMITOMO-DAINIPPON-PHARMA,4,Healthcare,Pharmaceuticals - NEC,NIKKEI225
"Nikko Asset Management Co., Ltd.",7034798,1.77,SUMITOMO-DAINIPPON-PHARMA,5,Healthcare,Pharmaceuticals - NEC,NIKKEI225
Sumitomo Mitsui Banking Pension Fund,7000000,1.76,SUMITOMO-DAINIPPON-PHARMA,6,Healthcare,Pharmaceuticals - NEC,NIKKEI225
Daiwa Asset Management Co. Ltd.,6911196,1.74,SUMITOMO-DAINIPPON-PHARMA,7,Healthcare,Pharmaceuticals - NEC,NIKKEI225
Sumitomo Life Insurance Co.,5776000,1.45,SUMITOMO-DAINIPPON-PHARMA,8,Healthcare,Pharmaceuticals - NEC,NIKKEI225
"MS&AD Insurance Group Holdings, Inc.",5694200,1.43,SUMITOMO-DAINIPPON-PHARMA,9,Healthcare,Pharmaceuticals - NEC,NIKKEI225
"The Vanguard Group, Inc.",4882360,1.23,SUMITOMO-DAINIPPON-PHARMA,10,Healthcare,Pharmaceuticals - NEC,NIKKEI225
"Dai-ichi Life Holdings, Inc.",15697000,5.84,YOKOGAWA-ELECTRIC-CORPORA,1,Industrials,Industrial Machinery & Equipment - NEC,NIKKEI225
"Nomura Asset Management Co., Ltd.",15603900,5.81,YOKOGAWA-ELECTRIC-CORPORA,2,Industrials,Industrial Machinery & Equipment - NEC,NIKKEI225
FIL Investments (Japan) Ltd.,14189500,5.28,YOKOGAWA-ELECTRIC-CORPORA,3,Industrials,Industrial Machinery & Equipment - NEC,NIKKEI225
Invesco Asset Management (Japan) Ltd.,14115600,5.25,YOKOGAWA-ELECTRIC-CORPORA,4,Industrials,Industrial Machinery & Equipment - NEC,NIKKEI225
Nippon Life Insurance Co.,13484000,5.02,YOKOGAWA-ELECTRIC-CORPORA,5,Industrials,Industrial Machinery & Equipment - NEC,NIKKEI225
Mizuho Bank Pension Fund,11261000,4.19,YOKOGAWA-ELECTRIC-CORPORA,6,Industrials,Industrial Machinery & Equipment - NEC,NIKKEI225
"Nikko Asset Management Co., Ltd.",8687400,3.23,YOKOGAWA-ELECTRIC-CORPORA,7,Industrials,Industrial Machinery & Equipment - NEC,NIKKEI225
"Sumitomo Mitsui Trust Asset Management Co., Ltd.",7849700,2.92,YOKOGAWA-ELECTRIC-CORPORA,8,Industrials,Industrial Machinery & Equipment - NEC,NIKKEI225
Daiwa Asset Management Co. Ltd.,7663295,2.85,YOKOGAWA-ELECTRIC-CORPORA,9,Industrials,Industrial Machinery & Equipment - NEC,NIKKEI225
"The Vanguard Group, Inc.",6968662,2.59,YOKOGAWA-ELECTRIC-CORPORA,10,Industrials,Industrial Machinery & Equipment - NEC,NIKKEI225
"Nomura Asset Management Co., Ltd.",9483000,6.78,NICHIREI-CORPORATION,1,Consumer Non-Cyclical,Food Processing - NEC,NIKKEI225
"Asset Management One Co., Ltd.",7081100,5.06,NICHIREI-CORPORATION,2,Consumer Non-Cyclical,Food Processing - NEC,NIKKEI225
Nichirei Corporation,6737500,4.81,NICHIREI-CORPORATION,3,Consumer Non-Cyclical,Food Processing - NEC,NIKKEI225
Nippon Life Insurance Co.,5744000,4.1,NICHIREI-CORPORATION,4,Consumer Non-Cyclical,Food Processing - NEC,NIKKEI225
Daiwa Asset Management Co. Ltd.,4033891,2.88,NICHIREI-CORPORATION,5,Consumer Non-Cyclical,Food Processing - NEC,NIKKEI225
"Nikko Asset Management Co., Ltd.",3892000,2.78,NICHIREI-CORPORATION,6,Consumer Non-Cyclical,Food Processing - NEC,NIKKEI225
"Mizuho Financial Group, Inc.",3813865,2.72,NICHIREI-CORPORATION,7,Consumer Non-Cyclical,Food Processing - NEC,NIKKEI225
"Mitsubishi UFJ Financial Group, Inc.",3406500,2.43,NICHIREI-CORPORATION,8,Consumer Non-Cyclical,Food Processing - NEC,NIKKEI225
"The Vanguard Group, Inc.",3030274,2.17,NICHIREI-CORPORATION,9,Consumer Non-Cyclical,Food Processing - NEC,NIKKEI225
"Mitsubishi UFJ Kokusai Asset Management Co., Ltd.",3021000,2.16,NICHIREI-CORPORATION,10,Consumer Non-Cyclical,Food Processing - NEC,NIKKEI225
"Nomura Asset Management Co., Ltd.",25940200,8.05,NGK-INSULATORS-LTD,1,Industrials,Industrial Machinery & Equipment - NEC,NIKKEI225
Meiji Yasuda Life Insurance Co.,21695000,6.73,NGK-INSULATORS-LTD,2,Industrials,Industrial Machinery & Equipment - NEC,NIKKEI225
"Dai-ichi Life Holdings, Inc.",21457000,6.66,NGK-INSULATORS-LTD,3,Industrials,Industrial Machinery & Equipment - NEC,NIKKEI225
William Blair Investment Management LLC,13979400,4.34,NGK-INSULATORS-LTD,4,Industrials,Industrial Machinery & Equipment - NEC,NIKKEI225
"Nikko Asset Management Co., Ltd.",10678200,3.31,NGK-INSULATORS-LTD,5,Industrials,Industrial Machinery & Equipment - NEC,NIKKEI225
"Mitsubishi UFJ Financial Group, Inc.",10079982,3.13,NGK-INSULATORS-LTD,6,Industrials,Industrial Machinery & Equipment - NEC,NIKKEI225
"Sumitomo Mitsui Trust Asset Management Co., Ltd.",9656600,3,NGK-INSULATORS-LTD,7,Industrials,Industrial Machinery & Equipment - NEC,NIKKEI225
Daiwa Asset Management Co. Ltd.,8748406,2.72,NGK-INSULATORS-LTD,8,Industrials,Industrial Machinery & Equipment - NEC,NIKKEI225
"The Vanguard Group, Inc.",7586939,2.35,NGK-INSULATORS-LTD,9,Industrials,Industrial Machinery & Equipment - NEC,NIKKEI225
National Mutual Insurance Fed. of Agricultural Cooperatives,6299000,1.95,NGK-INSULATORS-LTD,10,Industrials,Industrial Machinery & Equipment - NEC,NIKKEI225
Yamaha Corporation,34642790,9.89,YAMAHA-MOTOR-CO-LTD,1,Consumer Cyclical,Motorcycles & Scooters,NIKKEI225
"Nomura Asset Management Co., Ltd.",23399200,6.68,YAMAHA-MOTOR-CO-LTD,2,Consumer Cyclical,Motorcycles & Scooters,NIKKEI225
Dodge & Cox,13820200,3.95,YAMAHA-MOTOR-CO-LTD,3,Consumer Cyclical,Motorcycles & Scooters,NIKKEI225
"Asset Management One Co., Ltd.",13595900,3.88,YAMAHA-MOTOR-CO-LTD,4,Consumer Cyclical,Motorcycles & Scooters,NIKKEI225
Toyota Motor Corporation,12500000,3.57,YAMAHA-MOTOR-CO-LTD,5,Consumer Cyclical,Motorcycles & Scooters,NIKKEI225
"Nikko Asset Management Co., Ltd.",9435100,2.69,YAMAHA-MOTOR-CO-LTD,6,Consumer Cyclical,Motorcycles & Scooters,NIKKEI225
BlackRock Fund Advisors,8954901,2.56,YAMAHA-MOTOR-CO-LTD,7,Consumer Cyclical,Motorcycles & Scooters,NIKKEI225
Daiwa Asset Management Co. Ltd.,8718086,2.49,YAMAHA-MOTOR-CO-LTD,8,Consumer Cyclical,Motorcycles & Scooters,NIKKEI225
"Sumitomo Mitsui Trust Asset Management Co., Ltd.",8304600,2.37,YAMAHA-MOTOR-CO-LTD,9,Consumer Cyclical,Motorcycles & Scooters,NIKKEI225
"Mizuho Financial Group, Inc.",8277247,2.36,YAMAHA-MOTOR-CO-LTD,10,Consumer Cyclical,Motorcycles & Scooters,NIKKEI225
"Nomura Asset Management Co., Ltd.",17275200,5.94,SUMITOMO-METAL-MINING-CO,1,Basic Materials,Specialty Mining & Metals  - NEC,NIKKEI225
"Sumitomo Metal Mining Co., Ltd.",16028700,5.51,SUMITOMO-METAL-MINING-CO,2,Basic Materials,Specialty Mining & Metals  - NEC,NIKKEI225
Toyota Motor Corporation,11058000,3.8,SUMITOMO-METAL-MINING-CO,3,Basic Materials,Specialty Mining & Metals  - NEC,NIKKEI225
"Sumitomo Mitsui Trust Asset Management Co., Ltd.",10160900,3.49,SUMITOMO-METAL-MINING-CO,4,Basic Materials,Specialty Mining & Metals  - NEC,NIKKEI225
"Nikko Asset Management Co., Ltd.",8592600,2.95,SUMITOMO-METAL-MINING-CO,5,Basic Materials,Specialty Mining & Metals  - NEC,NIKKEI225
Templeton Investment Counsel LLC,7867941,2.71,SUMITOMO-METAL-MINING-CO,6,Basic Materials,Specialty Mining & Metals  - NEC,NIKKEI225
"The Vanguard Group, Inc.",6896734,2.37,SUMITOMO-METAL-MINING-CO,7,Basic Materials,Specialty Mining & Metals  - NEC,NIKKEI225
Daiwa Asset Management Co. Ltd.,6413384,2.21,SUMITOMO-METAL-MINING-CO,8,Basic Materials,Specialty Mining & Metals  - NEC,NIKKEI225
Baillie Gifford & Co.,4363280,1.5,SUMITOMO-METAL-MINING-CO,9,Basic Materials,Specialty Mining & Metals  - NEC,NIKKEI225
"T. Rowe Price Associates, Inc. (Investment Management)",4196498,1.44,SUMITOMO-METAL-MINING-CO,10,Basic Materials,Specialty Mining & Metals  - NEC,NIKKEI225
Dodge & Cox,107612614,5.01,MITSUBISHI-ELECTRIC-CORPO,1,Industrials,Industrial Conglomerates,NIKKEI225
"Sumitomo Mitsui Trust Asset Management Co., Ltd.",88291300,4.11,MITSUBISHI-ELECTRIC-CORPO,2,Industrials,Industrial Conglomerates,NIKKEI225
Meiji Yasuda Life Insurance Co.,81862000,3.81,MITSUBISHI-ELECTRIC-CORPO,3,Industrials,Industrial Conglomerates,NIKKEI225
"Nomura Asset Management Co., Ltd.",73822983,3.44,MITSUBISHI-ELECTRIC-CORPO,4,Industrials,Industrial Conglomerates,NIKKEI225
Nippon Life Insurance Co.,61639000,2.87,MITSUBISHI-ELECTRIC-CORPO,5,Industrials,Industrial Conglomerates,NIKKEI225
"The Vanguard Group, Inc.",56702334,2.64,MITSUBISHI-ELECTRIC-CORPO,6,Industrials,Industrial Conglomerates,NIKKEI225
BlackRock Fund Advisors,54360667,2.53,MITSUBISHI-ELECTRIC-CORPO,7,Industrials,Industrial Conglomerates,NIKKEI225
Mitsubishi Electric Group Employees Shareholding Union,42588000,1.98,MITSUBISHI-ELECTRIC-CORPO,8,Industrials,Industrial Conglomerates,NIKKEI225
"BlackRock Japan Co., Ltd.",32674600,1.52,MITSUBISHI-ELECTRIC-CORPO,9,Industrials,Industrial Conglomerates,NIKKEI225
Daiwa Asset Management Co. Ltd.,32587189,1.52,MITSUBISHI-ELECTRIC-CORPO,10,Industrials,Industrial Conglomerates,NIKKEI225
Nippon Life Insurance Co.,62798865,5.15,KUBOTA-CORPORATION,1,Industrials,Heavy Machinery & Vehicles - NEC,NIKKEI225
Meiji Yasuda Life Insurance Co.,59929000,4.91,KUBOTA-CORPORATION,2,Industrials,Heavy Machinery & Vehicles - NEC,NIKKEI225
Massachusetts Financial Services Co.,56804400,4.65,KUBOTA-CORPORATION,3,Industrials,Heavy Machinery & Vehicles - NEC,NIKKEI225
"Asset Management One Co., Ltd.",43788300,3.59,KUBOTA-CORPORATION,4,Industrials,Heavy Machinery & Vehicles - NEC,NIKKEI225
"Nomura Asset Management Co., Ltd.",43428885,3.56,KUBOTA-CORPORATION,5,Industrials,Heavy Machinery & Vehicles - NEC,NIKKEI225
"Sumitomo Mitsui Financial Group, Inc.",36006000,2.95,KUBOTA-CORPORATION,6,Industrials,Heavy Machinery & Vehicles - NEC,NIKKEI225
"Sumitomo Mitsui Trust Asset Management Co., Ltd.",35950200,2.95,KUBOTA-CORPORATION,7,Industrials,Heavy Machinery & Vehicles - NEC,NIKKEI225
"The Vanguard Group, Inc.",31659614,2.59,KUBOTA-CORPORATION,8,Industrials,Heavy Machinery & Vehicles - NEC,NIKKEI225
"Mizuho Financial Group, Inc.",31506000,2.58,KUBOTA-CORPORATION,9,Industrials,Heavy Machinery & Vehicles - NEC,NIKKEI225
"Nikko Asset Management Co., Ltd.",25137600,2.06,KUBOTA-CORPORATION,10,Industrials,Heavy Machinery & Vehicles - NEC,NIKKEI225
Keio Corporation,6448600,5.02,KEIO-CORPORATION,1,Industrials,"Passenger Transportation, Ground & Sea - NEC",NIKKEI225
Nippon Life Insurance Co.,6141000,4.78,KEIO-CORPORATION,2,Industrials,"Passenger Transportation, Ground & Sea - NEC",NIKKEI225
"T&D Holdings, Inc.",5862000,4.56,KEIO-CORPORATION,3,Industrials,"Passenger Transportation, Ground & Sea - NEC",NIKKEI225
"Nomura Asset Management Co., Ltd.",5048794,3.93,KEIO-CORPORATION,4,Industrials,"Passenger Transportation, Ground & Sea - NEC",NIKKEI225
"Sumitomo Mitsui Trust Holdings, Inc.",3648000,2.84,KEIO-CORPORATION,5,Industrials,"Passenger Transportation, Ground & Sea - NEC",NIKKEI225
"The Vanguard Group, Inc.",3310734,2.58,KEIO-CORPORATION,6,Industrials,"Passenger Transportation, Ground & Sea - NEC",NIKKEI225
"Sumitomo Mitsui Trust Asset Management Co., Ltd.",3299500,2.57,KEIO-CORPORATION,7,Industrials,"Passenger Transportation, Ground & Sea - NEC",NIKKEI225
"Dai-ichi Life Holdings, Inc.",2690000,2.09,KEIO-CORPORATION,8,Industrials,"Passenger Transportation, Ground & Sea - NEC",NIKKEI225
Daiwa Asset Management Co. Ltd.,2342997,1.82,KEIO-CORPORATION,9,Industrials,"Passenger Transportation, Ground & Sea - NEC",NIKKEI225
"Mitsubishi UFJ Financial Group, Inc.",2317123,1.8,KEIO-CORPORATION,10,Industrials,"Passenger Transportation, Ground & Sea - NEC",NIKKEI225
Orbis Investment Management Ltd.,65243267,5.22,SUMITOMO-CORPORATION,1,Industrials,Diversified Trading & Distributing,NIKKEI225
"Nomura Asset Management Co., Ltd.",48841389,3.9,SUMITOMO-CORPORATION,2,Industrials,Diversified Trading & Distributing,NIKKEI225
"Sumitomo Mitsui Trust Asset Management Co., Ltd.",44993400,3.6,SUMITOMO-CORPORATION,3,Industrials,Diversified Trading & Distributing,NIKKEI225
"The Vanguard Group, Inc.",32620952,2.61,SUMITOMO-CORPORATION,4,Industrials,Diversified Trading & Distributing,NIKKEI225
Sumitomo Life Insurance Co.,30855000,2.47,SUMITOMO-CORPORATION,5,Industrials,Diversified Trading & Distributing,NIKKEI225
Daiwa Asset Management Co. Ltd.,23713884,1.9,SUMITOMO-CORPORATION,6,Industrials,Diversified Trading & Distributing,NIKKEI225
"Nikko Asset Management Co., Ltd.",21605900,1.73,SUMITOMO-CORPORATION,7,Industrials,Diversified Trading & Distributing,NIKKEI225
"MS&AD Insurance Group Holdings, Inc.",19000000,1.52,SUMITOMO-CORPORATION,8,Industrials,Diversified Trading & Distributing,NIKKEI225
Norges Bank Investment Management,17598240,1.41,SUMITOMO-CORPORATION,9,Industrials,Diversified Trading & Distributing,NIKKEI225
DWS Investments (UK) Ltd.,12425346,0.99,SUMITOMO-CORPORATION,10,Industrials,Diversified Trading & Distributing,NIKKEI225
"Dai-ichi Life Holdings, Inc.",22523000,6.11,ODAKYU-ELECTRIC-RAILWAY-C,1,Industrials,"Passenger Transportation, Ground & Sea - NEC",NIKKEI225
Nippon Life Insurance Co.,16763000,4.55,ODAKYU-ELECTRIC-RAILWAY-C,2,Industrials,"Passenger Transportation, Ground & Sea - NEC",NIKKEI225
"Nomura Asset Management Co., Ltd.",13752892,3.73,ODAKYU-ELECTRIC-RAILWAY-C,3,Industrials,"Passenger Transportation, Ground & Sea - NEC",NIKKEI225
Mitsubishi Electric Pension Fund,12908000,3.5,ODAKYU-ELECTRIC-RAILWAY-C,4,Industrials,"Passenger Transportation, Ground & Sea - NEC",NIKKEI225
"Sumitomo Mitsui Trust Asset Management Co., Ltd.",9481300,2.57,ODAKYU-ELECTRIC-RAILWAY-C,5,Industrials,"Passenger Transportation, Ground & Sea - NEC",NIKKEI225
"The Vanguard Group, Inc.",8815898,2.39,ODAKYU-ELECTRIC-RAILWAY-C,6,Industrials,"Passenger Transportation, Ground & Sea - NEC",NIKKEI225
Meiji Yasuda Life Insurance Co.,7676000,2.08,ODAKYU-ELECTRIC-RAILWAY-C,7,Industrials,"Passenger Transportation, Ground & Sea - NEC",NIKKEI225
Daiwa Asset Management Co. Ltd.,6355096,1.72,ODAKYU-ELECTRIC-RAILWAY-C,8,Industrials,"Passenger Transportation, Ground & Sea - NEC",NIKKEI225
"Odakyu Electric Railway Co., Ltd.",6117700,1.66,ODAKYU-ELECTRIC-RAILWAY-C,9,Industrials,"Passenger Transportation, Ground & Sea - NEC",NIKKEI225
"Nikko Asset Management Co., Ltd.",5760800,1.56,ODAKYU-ELECTRIC-RAILWAY-C,10,Industrials,"Passenger Transportation, Ground & Sea - NEC",NIKKEI225
"Credit Saison Co., Ltd.",29134926,15.7,CREDIT-SAISON-CO-LTD,1,Financials,Consumer Lending - NEC,NIKKEI225
"Nomura Asset Management Co., Ltd.",15979400,8.62,CREDIT-SAISON-CO-LTD,2,Financials,Consumer Lending - NEC,NIKKEI225
Eastspring Investments (Singapore) Ltd.,10843300,5.85,CREDIT-SAISON-CO-LTD,3,Financials,Consumer Lending - NEC,NIKKEI225
"Sompo Japan Nipponkoa Asset Management Co., Ltd.",8115700,4.38,CREDIT-SAISON-CO-LTD,4,Financials,Consumer Lending - NEC,NIKKEI225
Daiwa Securities Group Inc.,8050400,4.34,CREDIT-SAISON-CO-LTD,5,Financials,Consumer Lending - NEC,NIKKEI225
"Nikko Asset Management Co., Ltd.",7367100,3.97,CREDIT-SAISON-CO-LTD,6,Financials,Consumer Lending - NEC,NIKKEI225
Daiwa Asset Management Co. Ltd.,6916500,3.73,CREDIT-SAISON-CO-LTD,7,Financials,Consumer Lending - NEC,NIKKEI225
